audit_file,nneg,npos,outpath,outdir
\\NAS1\NAS5_6Jun16/Figs/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MAN0A4_3_November2016/MAN0A4_3_November2016_audit_HAPE_21Apr.fig,16,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_UMANOA_2016_R3_BACKUP/MAN0A4_3_November2016/MAN0A4_3_November2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MAN0A4_3_November2016
\\NAS1\NAS5_6Jun16/Figs/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA1_3_November2016/MANOA1_3_November2016_audit_HAPE_21Apr.fig,8,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA1_3_November2016/MANOA1_3_November2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA1_3_November2016
\\NAS1\NAS5_6Jun16/Figs/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA2_3_November2016/MANOA2_3_November2016_audit_HAPE_21Apr.fig,8,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA2_3_November2016/MANOA2_3_November2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA2_3_November2016
\\NAS1\NAS5_6Jun16/Figs/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA3_3_November2016/MANOA3_3_November2016_audit_HAPE_21Apr.fig,9,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA3_3_November2016/MANOA3_3_November2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA3_3_November2016
\\NAS1\NAS5_6Jun16/Figs/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA6_3_November2016/MANOA6_3_November2016_audit_HAPE_21Apr.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA6_3_November2016/MANOA6_3_November2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_UMANOA_2016_R3_BACKUP/MANOA6_3_November2016
\\NAS1\NAS5_6Jun16/Figs/PRC_HI_2016_R2/OAH02/OAH02_audit_HAPE_21Apr.fig,333,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_HI_2016_R2/OAH02/OAH02_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_HI_2016_R2/OAH02
\\NAS1\NAS5_6Jun16/Figs/PRC_HI_2016_R2_BACKUP/OAH01/OAH01_audit_HAPE_21Apr.fig,164,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_HI_2016_R2_BACKUP/OAH01/OAH01_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_HI_2016_R2_BACKUP/OAH01
\\NAS1\NAS5_6Jun16/Figs/PRC_HI_2016_R3/HAW03/HAW03_audit_HAPE_21Apr.fig,1388,312,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_HI_2016_R3/HAW03/HAW03_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_HI_2016_R3/HAW03
\\NAS1\NAS5_6Jun16/Figs/PRC_HI_2016_R3/OAH03/OAH03_audit_HAPE_21Apr.fig,1395,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_HI_2016_R3/OAH03/OAH03_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_HI_2016_R3/OAH03
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R2_BACKUP/HAW03/HAW03_audit_HAPE_21Apr.fig,146,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R2_BACKUP/HAW03/HAW03_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R2_BACKUP/HAW03
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R2_BACKUP/OAH04/OAH04_audit_HAPE_21Apr.fig,137,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R2_BACKUP/OAH04/OAH04_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R2_BACKUP/OAH04
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R3_BACKUP/HAW03/HAW03_audit_HAPE_21Apr.fig,408,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R3_BACKUP/HAW03/HAW03_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R3_BACKUP/HAW03
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R3_BACKUP/OAH04/OAH04_audit_HAPE_21Apr.fig,364,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R3_BACKUP/OAH04/OAH04_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R3_BACKUP/OAH04
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R4/HAW01/HAW01_audit_HAPE_21Apr.fig,464,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R4/HAW01/HAW01_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R4/HAW01
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R4_BACKUP/HAW02/HAW02_audit_HAPE_21Apr.fig,1388,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R4_BACKUP/HAW02/HAW02_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R4_BACKUP/HAW02
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R4_BACKUP/OAH03/OAH03_audit_HAPE_21Apr.fig,408,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R4_BACKUP/OAH03/OAH03_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R4_BACKUP/OAH03
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R6/HAW01_BACKUP/HAW01_BACKUP_audit_HAPE_21Apr.fig,26,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R6/HAW01_BACKUP/HAW01_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R6/HAW01_BACKUP
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R6/HAW02_BACKUP/HAW02_BACKUP_audit_HAPE_21Apr.fig,35,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R6/HAW02_BACKUP/HAW02_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R6/HAW02_BACKUP
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R6/HAW03_BACKUP/HAW03_BACKUP_audit_HAPE_21Apr.fig,29,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R6/HAW03_BACKUP/HAW03_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R6/HAW03_BACKUP
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R6/OAH03/OAH03_audit_HAPE_21Apr.fig,42,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R6/OAH03/OAH03_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R6/OAH03
\\NAS1\NAS5_6Jun16/Figs/PRC_Oahu_2017_R6/OAH04_BACKUP/OAH04_BACKUP_audit_HAPE_21Apr.fig,33,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\PRC_Oahu_2017_R6/OAH04_BACKUP/OAH04_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/PRC_Oahu_2017_R6/OAH04_BACKUP
\\NAS1\NAS5_6Jun16/Figs/USFWS_Lanai_b_2016_R2/LANA01-04_4_September2016/LANA01-04_4_September2016_audit_HAPE_21Apr.fig,137,6,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\USFWS_Lanai_b_2016_R2/LANA01-04_4_September2016/LANA01-04_4_September2016_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/USFWS_Lanai_b_2016_R2/LANA01-04_4_September2016
\\NAS1\NAS5_6Jun16/Figs/USFWS_Lanai_b_2016_R2/LANA01-04_4_September2016/LANA01-04_4_September2016_audit_HAPE_21Apr_bkp.fig,149,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\USFWS_Lanai_b_2016_R2/LANA01-04_4_September2016/LANA01-04_4_September2016_audit_HAPE_21Apr_bkp.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/USFWS_Lanai_b_2016_R2/LANA01-04_4_September2016
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG1_22_June2017_BACKUP/NBOG1_22_June2017_BACKUP_audit_HAPE_21Apr_KJD.fig,8,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG1_22_June2017_BACKUP/NBOG1_22_June2017_BACKUP_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG1_22_June2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG10_22_June2017/NBOG10_22_June2017_audit_HAPE_21Apr_KJD.fig,8,7,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG10_22_June2017/NBOG10_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG10_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG2_22_June2017/NBOG2_22_June2017_audit_HAPE_21Apr_KJD.fig,4,4,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG2_22_June2017/NBOG2_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG2_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG3_22_June2017_BACKUP/NBOG3_22_June2017_BACKUP_audit_HAPE_21Apr_KJD.fig,7,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG3_22_June2017_BACKUP/NBOG3_22_June2017_BACKUP_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG3_22_June2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG4_22_June2017/NBOG4_22_June2017_audit_HAPE_21Apr_KJD.fig,8,6,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG4_22_June2017/NBOG4_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG4_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG5_22_June2017/NBOG5_22_June2017_audit_HAPE_21Apr_KJD.fig,3,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG5_22_June2017/NBOG5_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG5_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG6_22_June2017/NBOG6_22_June2017_audit_HAPE_21Apr_KJD.fig,7,10,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG6_22_June2017/NBOG6_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG6_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG7_22_June2017_BACKUP/NBOG7_22_June2017_BACKUP_audit_HAPE_21Apr_KJD.fig,4,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG7_22_June2017_BACKUP/NBOG7_22_June2017_BACKUP_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG7_22_June2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG8_22_June2017/NBOG8_22_June2017_audit_HAPE_21Apr_KJD.fig,15,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG8_22_June2017/NBOG8_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG8_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/NBOG9_22_June2017_BACKUP/NBOG9_22_June2017_BACKUP_audit_HAPE_21Apr_KJD.fig,3,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/NBOG9_22_June2017_BACKUP/NBOG9_22_June2017_BACKUP_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/NBOG9_22_June2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK1_22_June2017/POHK1_22_June2017_audit_HAPE_21Apr_KJD.fig,6,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK1_22_June2017/POHK1_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK1_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK10_22_June2017/POHK10_22_June2017_audit_HAPE_21Apr_KJD.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK10_22_June2017/POHK10_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK10_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK2_22_June2017/POHK2_22_June2017_audit_HAPE_21Apr_KJD.fig,9,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK2_22_June2017/POHK2_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK2_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK3_22_June2017/POHK3_22_June2017_audit_HAPE_21Apr_KJD.fig,8,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK3_22_June2017/POHK3_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK3_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK4_22_June2017/POHK4_22_June2017_audit_HAPE_21Apr_KJD.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK4_22_June2017/POHK4_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK4_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK5_22_June2017/POHK5_22_June2017_audit_HAPE_21Apr_KJD.fig,11,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK5_22_June2017/POHK5_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK5_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK6_22_June2017/POHK6_22_June2017_audit_HAPE_21Apr_KJD.fig,10,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK6_22_June2017/POHK6_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK6_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK7_22_June2017/POHK7_22_June2017_audit_HAPE_21Apr_KJD.fig,9,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK7_22_June2017/POHK7_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK7_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK8_22_June2017/POHK8_22_June2017_audit_HAPE_21Apr_KJD.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK8_22_June2017/POHK8_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK8_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R2/POHK9_22_June2017/POHK9_22_June2017_audit_HAPE_21Apr_KJD.fig,11,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R2/POHK9_22_June2017/POHK9_22_June2017_audit_HAPE_21Apr_KJD.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R2/POHK9_22_June2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG1_28_July2017/NBOG1_28_July2017_audit_HAPE_21Apr.fig,4,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG1_28_July2017/NBOG1_28_July2017_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG1_28_July2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG10_28_July2017/NBOG10_28_July2017_audit_HAPE_21Apr.fig,6,8,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG10_28_July2017/NBOG10_28_July2017_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG10_28_July2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG2_28_July2017_BACKUP/NBOG2_28_July2017_BACKUP_audit_HAPE_21Apr.fig,9,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG2_28_July2017_BACKUP/NBOG2_28_July2017_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG2_28_July2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG3_28_July2017_BACKUP/NBOG3_28_July2017_BACKUP_audit_HAPE_21Apr.fig,6,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG3_28_July2017_BACKUP/NBOG3_28_July2017_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG3_28_July2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG4_28_July2017/NBOG4_28_July2017_audit_HAPE_21Apr.fig,5,8,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG4_28_July2017/NBOG4_28_July2017_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG4_28_July2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG5_28_July2017_BACKUP/NBOG5_28_July2017_BACKUP_audit_HAPE_21Apr.fig,6,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG5_28_July2017_BACKUP/NBOG5_28_July2017_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG5_28_July2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG6_28_July2017/NBOG6_28_July2017_audit_HAPE_21Apr.fig,8,5,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG6_28_July2017/NBOG6_28_July2017_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG6_28_July2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG7_28_July2017_BACKUP/NBOG7_28_July2017_BACKUP_audit_HAPE_21Apr.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG7_28_July2017_BACKUP/NBOG7_28_July2017_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG7_28_July2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG8_28_July2017_BACKUP/NBOG8_28_July2017_BACKUP_audit_HAPE_21Apr.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG8_28_July2017_BACKUP/NBOG8_28_July2017_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG8_28_July2017_BACKUP
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/NBOG9_28_July2017/NBOG9_28_July2017_audit_HAPE_21Apr.fig,5,7,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/NBOG9_28_July2017/NBOG9_28_July2017_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/NBOG9_28_July2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/PIHE1_6_July2017/PIHE1_6_July2017_audit_HAPE_21Apr.fig,5,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/PIHE1_6_July2017/PIHE1_6_July2017_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/PIHE1_6_July2017
\\NAS1\NAS6_5Jun17/Figs/KIUC_KESRP_HONO_2017_R3/PIHE2_6_July2017_BACKUP/PIHE2_6_July2017_BACKUP_audit_HAPE_21Apr.fig,12,13,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KIUC_KESRP_HONO_2017_R3/PIHE2_6_July2017_BACKUP/PIHE2_6_July2017_BACKUP_audit_HAPE_21Apr.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KIUC_KESRP_HONO_2017_R3/PIHE2_6_July2017_BACKUP
